level,lgd_code,name,name_local,parent_code,state_code
VILLAGE,557130,Shenit,शेणित,4201,27
VILLAGE,557229,Sherankhel,शेरनखेल,4201,27
VILLAGE,557266,Sherewadi,शेरेवाडी,4201,27
VILLAGE,557262,Shidawad,शिदावाडी,4201,27
VILLAGE,557281,Shilvandi,शिलवंडी,4201,27
VILLAGE,557277,Shinde,शिंदे,4201,27
VILLAGE,557147,Shinganwadi,शिंगणवाडी,4201,27
VILLAGE,557176,Shirpunje Bk.,शिरपुंजे बु.,4201,27
VILLAGE,557179,Shirpunje Kh.,शिरपुंजे खु.,4201,27
VILLAGE,557189,Shiswad,शिसवड,4201,27
VILLAGE,557193,Shivajinagar,शिवाजीनगर,4201,27
VILLAGE,557280,Somalwadi,सोमाळवाडी,4201,27
VILLAGE,557246,Sugaon Bk.,सुगाव बु.,4201,27
VILLAGE,557240,Sugaon Kh.,सुगाव खु.,4201,27
VILLAGE,557244,Sultanpur,सुलतानपुर,4201,27
VILLAGE,557210,Tahakari,ताहकरी,4201,27
VILLAGE,557236,Takali,टाकळी,4201,27
VILLAGE,557276,Tale,तळे,4201,27
VILLAGE,557222,Tambhol,तांभोळ,4201,27
VILLAGE,557164,Terungan,तेरुंगण,4201,27
VILLAGE,557264,Thakarwadi,ठाकरवाडी,4201,27
VILLAGE,557192,Tirdhe,तिरढे,4201,27
VILLAGE,557155,Titavi,टिटवी,4201,27
VILLAGE,557146,Udadawane,उडदावणे,4201,27
VILLAGE,557296,Umbarwadi,उंबरवाडी,4201,27
VILLAGE,557226,Unchkhadak Bk.,उंचखडक बु.,4201,27
VILLAGE,557235,Unchkhadak Kh.,उंचखडक खु.,4201,27
VILLAGE,557255,Vashere,वाशेरे,4201,27
VILLAGE,557278,Vihir,विहिर,4201,27
VILLAGE,557217,Virgaon,विरगाव,4201,27
VILLAGE,557168,Vithe,विठे,4201,27
VILLAGE,557272,Wagdari,वागदरी,4201,27
VILLAGE,557286,Waghapur,वाघापुर,4201,27
VILLAGE,557142,Waki,वाकी,4201,27
VILLAGE,557185,Wanjulshet,वांजुळ शेत,4201,27
VILLAGE,557129,Waranghushi,वारंघुशी,4201,27
VILLAGE,558671,Aghi,आघी,4214,27
VILLAGE,558687,Anandwadi,अनंदवाडी,4214,27
VILLAGE,558697,Apti,आपटी,4214,27
VILLAGE,558653,Arangaon,अरणगाव,4214,27
VILLAGE,558690,Balgavhan,बाळगव्हाण,4214,27
VILLAGE,558685,Bandhkhadak,बांधखडक,4214,27
VILLAGE,558645,Batewadi,बटेवाडी,4214,27
VILLAGE,558668,Bavi,बावी,4214,27
VILLAGE,558633,Bhavarwadi,भवरवाडी,4214,27
VILLAGE,558636,Bhutvada,भुतवडा,4214,27
VILLAGE,558711,Borle,बोरले,4214,27
VILLAGE,558712,Chobhewadi,चोभेवाडी,4214,27
VILLAGE,558670,Chondhi,चौंडी,4214,27
VILLAGE,558647,Chumbhali,चुंभळी,4214,27
VILLAGE,558686,Daradwadi,दरडवाडी,4214,27
VILLAGE,558708,Daundachiwadi,दौंडाचीवाडी,4214,27
VILLAGE,558678,Deodaithan,देवदैठण,4214,27
VILLAGE,558679,Dhamangaon,धामणगाव,4214,27
VILLAGE,558716,Dhanegaon,धनेगाव,4214,27
VILLAGE,558662,Dhanora,धानोरा,4214,27
VILLAGE,558659,Dhond Pargaon,धोंड पारगाव,4214,27
VILLAGE,558638,Dhotri,धोत्री,4214,27
VILLAGE,558681,Dighol,दिघोळ,4214,27
VILLAGE,558655,Disalewadi,डिसलेवाडी,4214,27
VILLAGE,558675,Dolewadi,डोळेवाडी,4214,27
VILLAGE,558632,Dongaon,डोणगाव,4214,27
VILLAGE,558661,Fakrabad,फक्राबाद,4214,27
VILLAGE,558698,Ghodegaon,घोडेगाव,4214,27
VILLAGE,558665,Girwali,गिरवली,4214,27
VILLAGE,558699,Gurewadi,गुरेवाडी,4214,27
VILLAGE,558669,Halgaon,हाळगाव,4214,27
VILLAGE,558666,Hasnabad,हसनाबाद,4214,27
VILLAGE,558683,Jaibhaywadi,जायभायवाडी,4214,27
VILLAGE,558646,Jamadarwadi,जमादारवाडी,4214,27
VILLAGE,558635,Jambwadi,जांबवाडी,4214,27
VILLAGE,558718,Jamkhed (CT),जामखेड,4214,27
VILLAGE,558682,Jategaon,जातेगाव,4214,27
VILLAGE,558714,Jawala,जवळा,4214,27
VILLAGE,558709,Jawalke,जवळके,4214,27
VILLAGE,558673,Katewadi,काटेवाडी,4214,27
VILLAGE,558664,Kaudgaon,कौडगाव,4214,27
VILLAGE,558654,Khamgaon,खामगाव,4214,27
VILLAGE,558660,Khandvi,खांडवी,4214,27
VILLAGE,558695,Kharda,खर्डा,4214,27
VILLAGE,558658,Khurdaithan,खुरदैठण,4214,27
VILLAGE,558641,Kolhewadi,कोल्हेवाडी,4214,27
VILLAGE,558649,Kusadgaon,कुसडगाव,4214,27
VILLAGE,558637,Lehnewadi,लेहेनेवाडी,4214,27
VILLAGE,558689,Loni,लोणी,4214,27
VILLAGE,558700,Maharuli,महारुळी,4214,27
VILLAGE,558680,Malewadi,माळेवाडी,4214,27
VILLAGE,558713,Matewadi,मतेवाडी,4214,27
VILLAGE,558639,Moha,मोहा,4214,27
VILLAGE,558692,Mohari,मोहरी,4214,27
VILLAGE,558693,Mungewadi,मुंगेवाडी,4214,27
VILLAGE,558715,Munjewadi,मुंजेवाडी,4214,27
VILLAGE,558694,Nagobawadi,नागोबावाडी,4214,27
VILLAGE,558677,Nahuli,नाहुली,4214,27
VILLAGE,558702,Nannaj,नान्नज,4214,27
VILLAGE,558676,Naygaon,नायगाव,4214,27
VILLAGE,558657,Padali,पाडळी,4214,27
VILLAGE,558691,Pandharewadi,पांढरेवाडी,4214,27
VILLAGE,558652,Parewadi,पारेवाडी,4214,27
VILLAGE,558651,Patoda,पाटोदा,4214,27
VILLAGE,558688,Pimpalgaon Alwa,पिंपळगाव अळवा,4214,27
VILLAGE,558704,Pimpalgaon Unda,पिंपळगाव उंडा,4214,27
VILLAGE,558640,Pimpalwadi,पिंपळवाडी,4214,27
VILLAGE,558667,Pimparkhed,पिंपरखेड,4214,27
VILLAGE,558710,Potewadi,पोटेवाडी,4214,27
VILLAGE,558701,Rajewadi,राजेवाडी,4214,27
VILLAGE,558674,Rajuri,राजुरी,4214,27
VILLAGE,558634,Ratnapur,रत्नापुर,4214,27
VILLAGE,558642,Sakat,साकत,4214,27
VILLAGE,558650,Sangvi,सांगवी,4214,27
VILLAGE,558648,Saradwadi,सरदवाडी,4214,27
VILLAGE,558672,Sarola,सारोळा,4214,27
VILLAGE,558705,Satephal,सातेफळ,4214,27
VILLAGE,558643,Savargaon,सावरगाव,4214,27
VILLAGE,558644,Shiur,शिउर,4214,27
VILLAGE,558717,Sonegaon,सोनेगाव,4214,27
VILLAGE,558707,Taradgaon,तरडगाव,4214,27
VILLAGE,558684,Telangashi,तेलंगशी,4214,27
VILLAGE,558706,Vanjarwadi,वंजारवाडी,4214,27
VILLAGE,558663,Vanjarwadi,वंजारवाडी,4214,27
VILLAGE,558703,Wagha,वाघा,4214,27
VILLAGE,558696,Waki,वाकी,4214,27
VILLAGE,558656,Zikri,झिक्री,4214,27
VILLAGE,558624,Akhoni,आखोणी,4213,27
VILLAGE,558584,Alsunde,अळसुंदे,4213,27
VILLAGE,558582,Ambijalgaon,आंबीजळगाव,4213,27
VILLAGE,558554,Anandwadi,आनंदवाडी,4213,27
VILLAGE,558628,Autewadi,औटेवाडी,4213,27
VILLAGE,558630,Babhulgaon Dumala,बाभुळगाव दुमाला,4213,27
VILLAGE,558535,Babhulgaon khalsa,बाभुळगाव खालसा,4213,27
VILLAGE,558569,Bahirobawadi,बहिरोबावाडी,4213,27
VILLAGE,558579,Bajrangwadi,बजरंगवाडी,4213,27
VILLAGE,558597,Balwandi,बेलवंडी,4213,27
VILLAGE,558602,Baradgaon Dagadi,बारडगाव दगडी,4213,27
VILLAGE,558610,Baradgaon Sudrik,बारडगाव सुद्रीक,4213,27
VILLAGE,558568,Bargewadi,बर्गेवाडी,4213,27
VILLAGE,558521,Belgaon,बेलगाव,4213,27
VILLAGE,558606,Benwadi,बेनवडी,4213,27
VILLAGE,558612,Berdi,बेर्डी,4213,27
VILLAGE,558614,Bhambore,भांबोरे,4213,27
VILLAGE,558574,Bhandewadi,भांडेवाडी,4213,27
VILLAGE,558560,Bhose,भोसे,4213,27
VILLAGE,558562,Bitkewadi,बिटकेवाडी,4213,27
VILLAGE,558561,Chakhalewadi,चखालेवाडी,4213,27
VILLAGE,558525,Chande Bk.,चांदे बु.,4213,27
VILLAGE,558529,Chande Kh.,चांदे खु.,4213,27
VILLAGE,558558,Chapadgaon,चापडगाव,4213,27
VILLAGE,558619,Chilvadi,चिलवडी,4213,27
VILLAGE,558540,Chincholi kaldat,चिंचोली काळदात,4213,27
VILLAGE,558511,Chincholi Ramjan,चिंचोली रमजान,4213,27
VILLAGE,558607,Deshmukhwadi,देशमुखवाडी,4213,27
VILLAGE,558611,Deulwadi,देऊळ्वाडी,4213,27
VILLAGE,558593,Dhalwadi,धालवडी,4213,27
VILLAGE,558577,Dhandewadi,धांडेवाडी,4213,27
VILLAGE,558559,Dighi,दिघी,4213,27
VILLAGE,558534,Diksal,डिकसळ,4213,27
VILLAGE,558588,Dombalwadi,डोंबाळवाडी,4213,27
VILLAGE,558613,Dudhodi,दुधोडी,4213,27
VILLAGE,558594,Durgaon,दुरगाव,4213,27
VILLAGE,558615,Ganeshwadi,गणेशवाडी,4213,27
VILLAGE,558573,Gaykarwadi (N.V.),गायकरवाडी,4213,27
VILLAGE,558514,Ghumari,घुमरी,4213,27
VILLAGE,558531,Gondardi,गोंदर्डी,4213,27
VILLAGE,558545,Goykarwadi,गोयकरवाडी,4213,27
VILLAGE,558524,Gurav pimpri,गुरव पिंपरी,4213,27
VILLAGE,558552,Handalwadi,हंडाळवाडी,4213,27
VILLAGE,558601,Hingangaon,हिंगणगाव,4213,27
VILLAGE,558618,Holewadi,होलेवाडी,4213,27
VILLAGE,558599,Jalalpur,जलालपुर,4213,27
VILLAGE,558547,Jalgaon,जळगाव,4213,27
VILLAGE,558557,Jalkewadi,जळकेवाडी,4213,27
VILLAGE,558570,Jogeshwarwadi,जोगेश्वरवाडी,4213,27
VILLAGE,558620,Kalyachiwadi,काळ्याचीवाडी,4213,27
VILLAGE,558608,Kangudwadi,कानगुडवाडी,4213,27
VILLAGE,558571,Kaprewadi,कापरेवाडी,4213,27
VILLAGE,558616,Karbhanwadi,करमनवाडी,4213,27
VILLAGE,558631,Karjat (CT),कर्जत,4213,27
VILLAGE,558623,Karpadi,करपडी,4213,27
VILLAGE,558527,Kaudane,कौडाणे,4213,27
VILLAGE,558546,Khandale,खंडाळे,4213,27
VILLAGE,558517,Khandavi,खांडवी,4213,27
VILLAGE,558581,Khatgaon,खातगाव,4213,27
VILLAGE,558626,Khed,खेड,4213,27
VILLAGE,558528,Khurangewadi,खुरंगेवाडी,4213,27
VILLAGE,558520,Kokangaon,कोकणगाव,4213,27
VILLAGE,558576,Kolvadi,कोळवडी,4213,27
VILLAGE,558518,Kombhali,कोंभळी,4213,27
VILLAGE,558566,Kopardi,कोपर्डी,4213,27
VILLAGE,558578,Koregaon,कोरेगाव,4213,27
VILLAGE,558591,Kuldharan,कुळधरण,4213,27
VILLAGE,558583,Kumbhefal,कुंभेफळ,4213,27
VILLAGE,558580,Lonimasadpur,लोणी मसदपुर,4213,27
VILLAGE,558538,Mahi,माही,4213,27
VILLAGE,558563,Malewadi,माळेवाडी,4213,27
VILLAGE,558555,Malthan,मलठण,4213,27
VILLAGE,558512,Mandali,मांदळी,4213,27
VILLAGE,558629,Manewadi (N.V.),मानेवाडी,4213,27
VILLAGE,558587,Mhalangi,म्हाळंगी,4213,27
VILLAGE,558523,Mirajgaon,मिरजगाव,4213,27
VILLAGE,558526,Mulewadi,मुळेवाडी,4213,27
VILLAGE,558533,Nagalwadi,नागलवाडी,4213,27
VILLAGE,558515,Nagamthan,नागमठाण,4213,27
VILLAGE,558536,Nagapur,नागापुर,4213,27
VILLAGE,558544,Nandgaon,नांदगाव,4213,27
VILLAGE,558551,Nawsarwadi,नवसरवाडी,4213,27
VILLAGE,558575,Netakewadi,नेटकेवाडी,4213,27
VILLAGE,558585,Nimbe,निंबे,4213,27
VILLAGE,558549,Nimbodi,निंबोडी,4213,27
VILLAGE,558556,Nimgaon daku,निमगाव डाकु,4213,27
VILLAGE,558513,Nimgaon Gangarda,निमगाव गांगर्डा,4213,27
VILLAGE,558622,Paritwadi,परिटवाडी,4213,27
VILLAGE,558548,Pategaon,पाटेगाव,4213,27
VILLAGE,558553,Patewadi,पाटेवाडी,4213,27
VILLAGE,558572,Patharwadi (N.V.),पठारवाडी,4213,27
VILLAGE,558595,Pimpalwadi,पिंपळवाडी,4213,27
VILLAGE,558592,Rakshaswadi Bk.,राक्षसवाडी बु.,4213,27
VILLAGE,558590,Rakshaswadi Kh.,राक्षसवाडी खु .,4213,27
VILLAGE,558617,Rashin,राशिन,4213,27
VILLAGE,558532,Ratanjan,रातंजन,4213,27
VILLAGE,558621,Raukalewadi (N.V.),राऊकाळेवाडी,4213,27
VILLAGE,558519,Ravalgaon,रवळगाव,4213,27
VILLAGE,558543,Rehekuri,रेहेकुरी,4213,27
VILLAGE,558565,Ruigavhan,रुईगव्हाण,4213,27
VILLAGE,558586,Shegud,शेगुड,4213,27
VILLAGE,558627,Shimpore,शिंपोरे,4213,27
VILLAGE,558564,Shinde,शिंदे,4213,27
VILLAGE,558600,Siddhatek,सिदधटेक,4213,27
VILLAGE,558537,Sitpur,सितपुर,4213,27
VILLAGE,558603,Sonalwadi,सोनाळवाडी,4213,27
VILLAGE,558541,Supe,सुपे,4213,27
VILLAGE,558589,Supekarwadi,सुपेकरवाडी,4213,27
VILLAGE,558598,Taju,ताजु,4213,27
VILLAGE,558539,Takli Khandeshwari,टाकळी खंडेश्वरी,4213,27
VILLAGE,558596,Talwadi,तळवडी,4213,27
VILLAGE,558550,Taradgaon,तरडगाव,4213,27
VILLAGE,558516,Thergaon,थेरगाव,4213,27
VILLAGE,558605,Therwadi,थेरवडी,4213,27
VILLAGE,558530,Thetewadi,थेटेवाडी,4213,27
VILLAGE,558522,Tikhi,तिखी,4213,27
VILLAGE,558604,Torkadwadi,तोरकडवाडी,4213,27
VILLAGE,558567,Wadgaon Tanpure,वडगाव तनपुरा,4213,27
VILLAGE,558542,Walvad,वालवड,4213,27
VILLAGE,558625,Waysewadi,वायसेवाडी,4213,27
VILLAGE,558609,Yeswadi,येसवडी,4213,27
VILLAGE,557512,Anchalgaon,आचलगाव,4203,27
VILLAGE,557563,Anjanapur,अंजनापुर,4203,27
VILLAGE,557530,Apegaon,आपेगाव,4203,27
VILLAGE,557558,Bahadarbad,बहादराबाद,4203,27
VILLAGE,557559,Bahadarpur,बहादरपुर,4203,27
VILLAGE,557503,Baktarpur,बक्तारपुर,4203,27
VILLAGE,557539,Bhojade,भोजडे,4203,27
VILLAGE,557516,Bolaki,बोलकी,4203,27
VILLAGE,557510,Bramhangaon,ब्राम्हणगाव,4203,27
VILLAGE,557550,Chande Kasare,चांदे कसारे,4203,27
VILLAGE,557522,Chandgavhan,चांद्गव्हाण,4203,27
VILLAGE,557502,Chas,चास,4203,27
VILLAGE,557538,Dahigaon Bolka,दहिगाव बोलका,4203,27
VILLAGE,557547,Dauch Bk.,डाऊच बु .,4203,27
VILLAGE,557548,Dauch Kh.,डाऊच खु.,4203,27
VILLAGE,557546,Derde Chandwad,देर्डे चांदवड,4203,27
VILLAGE,557552,Derde Korhale,देर्डे कोहाळे,4203,27
VILLAGE,557490,Dhamori,धामोरी,4203,27
VILLAGE,557520,Dharangaon,धारणगाव,4203,27
VILLAGE,557565,Dhondewadi (N.V.),धोंडेवाडी,4203,27
VILLAGE,557543,Dhotre,धोत्रे,4203,27
VILLAGE,557551,Ghari,घारी,4203,27
VILLAGE,557535,Ghoyegaon,घोयेगाव,4203,27
VILLAGE,557534,Godhegaon,गोधेगाव,4203,27
VILLAGE,557505,Handewadi,हंडेवाडी,4203,27
VILLAGE,557509,Hingani,हिंगणी,4203,27
VILLAGE,557560,Javalke,जवळके,4203,27
VILLAGE,557549,Jeur Kumbhari,जेऊर कुंभारी,4203,27
VILLAGE,557523,Jeur Patoda,जेऊर पाटोदा,4203,27
VILLAGE,557568,Kakadi,काकडी,4203,27
VILLAGE,557540,Kanhegaon,कान्हेगाव,4203,27
VILLAGE,557514,Karanji Bk.,करंजी बु.,4203,27
VILLAGE,557506,Karwadi,कारवाडी,4203,27
VILLAGE,557531,Kasali,कासळी,4203,27
VILLAGE,557517,Khirdi Ganesh,खिर्डी गणेश,4203,27
VILLAGE,557544,Khopadi,खोपडी,4203,27
VILLAGE,557526,Kokamthan,कोकमठण,4203,27
VILLAGE,557508,Kolgaon Thadi,कोळगावथडी,4203,27
VILLAGE,557498,Kolpewadi,कोळपेवाडी,4203,27
VILLAGE,557524,Kopargaon (R),कोपरगाव,4203,27
VILLAGE,557496,Kumbhari,कुंभारी,4203,27
VILLAGE,557537,Louki,लौकी,4203,27
VILLAGE,557545,Madhi Bk,मढी बु.,4203,27
VILLAGE,557553,Madhi Kh.,मढी खु.,4203,27
VILLAGE,557497,Mahegaon Deshmukh,माहेगाव देशमुख,4203,27
VILLAGE,557493,Malegaon Thadi,मळेगाव थडी,4203,27
VILLAGE,557567,Malharwadi,मल्हारवाडी,4203,27
VILLAGE,557566,Manegaon,मानेगाव,4203,27
VILLAGE,557501,Manjur,मंजूर,4203,27
VILLAGE,557491,Maygaon Devi,मायेगाव देवी,4203,27
VILLAGE,557489,Morvis,मोर्वीस,4203,27
VILLAGE,557521,Murshatpur,मुर्शतपुर,4203,27
VILLAGE,557511,Nategaon,नाटेगाव,4203,27
VILLAGE,557513,Ogadi,ओगदी,4203,27
VILLAGE,557533,Padhegaon,पढेगाव,4203,27
VILLAGE,557554,Pohegaon Bk.,पोहेगाव बु.,4203,27
VILLAGE,557556,Pohegaon Kh.,पोहेगाव खु.,4203,27
VILLAGE,557564,Ranjangaon Deshmukh,रांजणगाव देशमुख,4203,27
VILLAGE,557494,Rawande,रवंदे,4203,27
VILLAGE,557541,Sade,सडे,4203,27
VILLAGE,557525,Samvatsar,संवत्सर,4203,27
VILLAGE,557492,Sangvi Bhusar,सांगवी भुसार,4203,27
VILLAGE,557527,Sawalgaon,सावळगाव,4203,27
VILLAGE,557507,Shahajapur,शहाजापुर,4203,27
VILLAGE,557557,Shahapur,शहापुर,4203,27
VILLAGE,557515,Shinganapur,शिंगणापुर,4203,27
VILLAGE,557532,Shirasgaon,शिरसगाव,4203,27
VILLAGE,557495,Sonari,सोनारी,4203,27
VILLAGE,557555,Sonewadi,सोनेवाडी,4203,27
VILLAGE,557562,Soyegaon,सोयेगाव,4203,27
VILLAGE,557499,Suregaon,सुरेगाव,4203,27
VILLAGE,557519,Takali,टाकळी,4203,27
VILLAGE,557536,Talegaon Male,तळेगाव मळे,4203,27
VILLAGE,557528,Tilwani,तिळवणी,4203,27
VILLAGE,557529,Ukkadgaon,उक्कडगाव,4203,27
VILLAGE,557504,Vadgaon,वडगाव,4203,27
VILLAGE,557500,Velapur,वेळापुर,4203,27
VILLAGE,557561,Ves,वेस,4203,27
VILLAGE,557542,Wari,वारी,4203,27
VILLAGE,557518,Yesgaon,येसगाव,4203,27
VILLAGE,558090,Agadgaon,,4209,27
VILLAGE,558137,Akolner,,4209,27
VILLAGE,558159,Ambilwadi,,4209,27
VILLAGE,558133,Arangaon,,4209,27
VILLAGE,558116,Athawad,,4209,27
VILLAGE,558077,Avhadwadi,,4209,27
VILLAGE,558141,BaburdiBend,,4209,27
VILLAGE,558134,Baburdi Ghumat,,4209,27
VILLAGE,558080,Bahirwadi,,4209,27
VILLAGE,558092,Balewadi,,4209,27
VILLAGE,558163,Bara Babhli,,4209,27
VILLAGE,558097,Bardari,,4209,27
VILLAGE,558109,Bhatodi Pargaon,,4209,27
VILLAGE,558138,Bhorwadi,,4209,27
VILLAGE,558130,Bhoyare Kh,,4209,27
VILLAGE,558127,Bhoyare Pathar,,4209,27
VILLAGE,558167,Burhanagar (CT),,4209,27
VILLAGE,913036,Burudgaon,,4209,27
VILLAGE,558131,Chas,,4209,27
VILLAGE,558115,Chichondi Patil,,4209,27
VILLAGE,558150,Dahigaon,,4209,27
VILLAGE,558169,Darewadi (CT),,4209,27
VILLAGE,558110,DashmiGavhan,,4209,27
VILLAGE,558064,Dehere,,4209,27
VILLAGE,558096,Deogaon,,4209,27
VILLAGE,558144,Deulgaon Siddhi,,4209,27
VILLAGE,558083,Dhangarwadi,,4209,27
VILLAGE,558073,Dongargan,,4209,27
VILLAGE,558058,Ghanegaon,,4209,27
VILLAGE,558142,Ghospuri,,4209,27
VILLAGE,558162,Gundegaon,,4209,27
VILLAGE,558160,Gunwadi,,4209,27
VILLAGE,558120,Hamidpur,,4209,27
VILLAGE,558158,Hatwalan,,4209,27
VILLAGE,558119,Hingangaon,,4209,27
VILLAGE,558143,Hivare Zare,,4209,27
VILLAGE,558125,Hivrebajar,,4209,27
VILLAGE,558081,Imampur,,4209,27
VILLAGE,558068,Islak,,4209,27
VILLAGE,558063,Ismalpur,,4209,27
VILLAGE,558136,Jadhavwadi,,4209,27
VILLAGE,558123,Jakhangaon,,4209,27
VILLAGE,558100,Jamb,,4209,27
VILLAGE,558082,Jeur,,4209,27
VILLAGE,558129,Kamargaon,,4209,27
VILLAGE,558089,Kapurwadi,,4209,27
VILLAGE,558067,Karjunekhare,,4209,27
VILLAGE,558099,Kaudgaon,,4209,27
VILLAGE,558140,Khadaki,,4209,27
VILLAGE,558135,Khandala,,4209,27
VILLAGE,558094,Khandke,,4209,27
VILLAGE,558118,Khatgaon Takli,,4209,27
VILLAGE,558074,Khospuri,,4209,27
VILLAGE,558105,Kolhewadi,,4209,27
VILLAGE,558061,Kolpe Akhada,,4209,27
VILLAGE,558108,Madadgaon,,4209,27
VILLAGE,558076,Majale-chincholi,,4209,27
VILLAGE,558113,Mandave,,4209,27
VILLAGE,558072,Manjar Sumbha,,4209,27
VILLAGE,558093,Mathani,,4209,27
VILLAGE,558157,Mathpimpri,,4209,27
VILLAGE,558098,Mehekari,,4209,27
VILLAGE,558166,Nagapur (CT),,4209,27
VILLAGE,558168,Nagardeole (CT),,4209,27
VILLAGE,558060,Nandgaon,,4209,27
VILLAGE,558111,Narayan Doho,,4209,27
VILLAGE,558121,Nepti,,4209,27
VILLAGE,558069,Nimblak,,4209,27
VILLAGE,558146,Nimbodi,,4209,27
VILLAGE,558117,Nimgaon Ghana,,4209,27
VILLAGE,558122,Nimgaon Wagha,,4209,27
VILLAGE,558075,Pangarmal,,4209,27
VILLAGE,558102,Parewadi (Pargaon) (N.V.),,4209,27
VILLAGE,558101,Pargaon Bhatodi,,4209,27
VILLAGE,558148,Pargaon Maula,,4209,27
VILLAGE,558128,Pimpalgaon Kauda,,4209,27
VILLAGE,558103,Pimpalgaon Landga,,4209,27
VILLAGE,558084,Pimpalgaon Malvi,,4209,27
VILLAGE,558086,Pimpalgaon Ujjaini,,4209,27
VILLAGE,558126,Pimpalgaon Wagha,,4209,27
VILLAGE,558065,Pimpari Ghumat,,4209,27
VILLAGE,558087,Pokhardi,,4209,27
VILLAGE,558161,Ralegan,,4209,27
VILLAGE,558091,Ranjani,,4209,27
VILLAGE,558095,Ratadgaon,,4209,27
VILLAGE,558156,Rui Chhattishi,,4209,27
VILLAGE,558151,Sakat Kh.,,4209,27
VILLAGE,558114,Sandave,,4209,27
VILLAGE,558106,Sarola Baddi,,4209,27
VILLAGE,558139,Sarola Kasar,,4209,27
VILLAGE,558079,Sasewadi,,4209,27
VILLAGE,558145,Shahapur,,4209,27
VILLAGE,558165,Shahapur-Ketki,,4209,27
VILLAGE,558085,Shendi,,4209,27
VILLAGE,558062,Shingawe,,4209,27
VILLAGE,558149,Shiradhon,,4209,27
VILLAGE,558104,Sonewadi,,4209,27
VILLAGE,558132,Sonewadi,,4209,27
VILLAGE,558059,Sujalpur,,4209,27
VILLAGE,558107,Takali Kazi,,4209,27
VILLAGE,558124,Takali Khatgaon,,4209,27
VILLAGE,558153,Tandali Wadgaon,,4209,27
VILLAGE,558078,Udarmal,,4209,27
VILLAGE,558112,Ukkadgaon,,4209,27
VILLAGE,558070,Vadgaongupta,,4209,27
VILLAGE,558066,Vilad,,4209,27
VILLAGE,558164,Wadarwadi (N.V.),,4209,27
VILLAGE,558154,Wadgaon Tandali,,4209,27
VILLAGE,558071,Wakodi,,4209,27
VILLAGE,558152,Walki,,4209,27
VILLAGE,558147,Walunj,,4209,27
VILLAGE,558088,Warulwadi,,4209,27
VILLAGE,558155,Watephal,,4209,27
VILLAGE,557755,Amalner,,4206,27
VILLAGE,557787,Antarwali,,4206,27
VILLAGE,557735,Babhulkhede,,4206,27
VILLAGE,557751,Babhulwedhe,,4206,27
VILLAGE,557701,Bahirwadi,,4206,27
VILLAGE,557696,Baku Pimpalgaon,,4206,27
VILLAGE,557769,Barhanpur,,4206,27
VILLAGE,557766,Belhekarwadi,,4206,27
VILLAGE,557685,Belpandhari,,4206,27
VILLAGE,557699,Belpimpalgaon,,4206,27
VILLAGE,557689,Bhalgaon,,4206,27
VILLAGE,557782,Bhanashiware,,4206,27
VILLAGE,557791,Bhende Bk.,,4206,27
VILLAGE,557785,Bhende Kh.,,4206,27
VILLAGE,557687,Borgaon,,4206,27
VILLAGE,557807,Chanda,,4206,27
VILLAGE,557789,Chilekhanwadi,,4206,27
VILLAGE,557709,Chinchban,,4206,27
VILLAGE,557802,Dedgaon,,4206,27
VILLAGE,557798,Deogaon,,4206,27
VILLAGE,557800,Deosade,,4206,27
VILLAGE,557698,Dhamori,,4206,27
VILLAGE,557772,Dhangarwadi,,4206,27
VILLAGE,557747,Dhangarwadi,,4206,27
VILLAGE,557734,Dighi,,4206,27
VILLAGE,557804,Fattepur,,4206,27
VILLAGE,557720,Galnimb,,4206,27
VILLAGE,557761,Ganeshwadi,,4206,27
VILLAGE,557737,Georai,,4206,27
VILLAGE,557770,Ghodegaon,,4206,27
VILLAGE,557683,Ghogargaon,,4206,27
VILLAGE,557729,Gidegaon,,4206,27
VILLAGE,557690,Godhegaon,,4206,27
VILLAGE,557725,Gogalgaon,,4206,27
VILLAGE,557746,Gomalwadi,,4206,27
